Top-100 recommended products for customer 334251:
items_id 		 similarity
(404, 1.0000000000001341)
(3700009252758, 1.0)
(3350033477704, 0.35355339059327373)
(3608580844495, 0.35355339059327373)
(3700520440603, 0.2886751345948129)
(3350033515598, 0.28603877677367767)
(5056086505729, 0.25)
(3389090017578, 0.25)
(3574661065397, 0.25)
(3116430208538, 0.25)
(8436549489594, 0.25)
(3158841737085, 0.25)
(3663350053187, 0.22941573387056174)
(3760177140165, 0.22941573387056174)
(9782067227309, 0.22941573387056174)
(3222472088370, 0.22941573387056174)
(3760170310893, 0.22941573387056174)
(9782067227941, 0.22941573387056174)
(3086126691862, 0.22941573387056174)
(9782067226258, 0.22941573387056174)
(3217662910180, 0.22941573387056174)
(9782067226517, 0.22941573387056174)
(5010775196049, 0.22360679774997896)
(3760145849540, 0.22360679774997896)
(3242272251958, 0.2165063509461097)
(3298060223751, 0.21320071635561041)
(3501940573007, 0.2051956704170308)
(3501940127002, 0.2051956704170308)
(3538280052794, 0.20412414523193154)
(3350033450462, 0.20412414523193154)
(5029053550237, 0.1873171623163388)
(3441390063669, 0.18569533817705186)
(3533323010137, 0.18569533817705186)
(3533323010151, 0.18569533817705186)
(9782226319470, 0.18569533817705186)
(3424090020026, 0.18569533817705186)
(3424090020033, 0.18569533817705186)
(3760076654787, 0.18569533817705186)
(3258041215229, 0.18569533817705186)
(602567137542, 0.18569533817705186)
(3389090017561, 0.18569533817705186)
(3760177140059, 0.18569533817705186)
(3424090970178, 0.18569533817705186)
(3760032831900, 0.18569533817705186)
(3517892321009, 0.18569533817705186)
(3441390062020, 0.18569533817705186)
(3456789121493, 0.18569533817705186)
(3760177140196, 0.18569533817705186)
(3574661056623, 0.18569533817705186)
(3424090970222, 0.18569533817705186)
(8421411481, 0.18569533817705186)
(3424090020507, 0.18569533817705186)
(3424090600730, 0.18569533817705186)
(3533323150031, 0.18569533817705186)
(3700917803868, 0.18569533817705186)
(3424090020811, 0.18569533817705186)
(3424090963002, 0.18569533817705186)
(3424090963019, 0.18569533817705186)
(3424090963064, 0.18569533817705186)
(3760209490114, 0.18569533817705186)
(3424090308124, 0.18569533817705186)
(2019750003894, 0.18569533817705186)
(3478660050111, 0.18569533817705186)
(3478660050210, 0.18569533817705186)
(3760107840806, 0.18569533817705186)
(3424090308018, 0.18569533817705186)
(3700917800669, 0.18569533817705186)
(4008496877201, 0.18569533817705186)
(3663350050476, 0.18569533817705186)
(3700917800652, 0.18569533817705186)
(3700917800683, 0.18569533817705186)
(3700917800690, 0.18569533817705186)
(3760071190266, 0.18569533817705186)
(3453131127431, 0.18569533817705186)
(3663350050612, 0.18569533817705186)
(3453131126601, 0.18569533817705186)
(3105560065906, 0.18569533817705186)
(3614000202387, 0.18569533817705186)
(3424090963101, 0.18569533817705186)
(3105560066002, 0.18569533817705186)
(3389090017615, 0.18569533817705186)
(3424090970109, 0.18569533817705186)
(3350033459892, 0.18042195912175807)
(3555081150573, 0.17677669529663687)
(3760018851977, 0.17677669529663687)
(8714786258969, 0.17677669529663687)
(8712100486517, 0.17677669529663687)
(8714786226388, 0.17677669529663687)
(3367651004489, 0.17677669529663687)
(3760145849687, 0.17677669529663687)
(7622210614360, 0.17677669529663687)
(3367651007190, 0.17677669529663687)
(3367651007329, 0.17677669529663687)
(3663004120074, 0.17677669529663687)
(3587361058262, 0.17677669529663687)
(3760145849519, 0.17677669529663687)
(3242272251859, 0.17677669529663687)
(5413110011470, 0.17677669529663687)
(3350033270428, 0.17677669529663687)
(3017620721472, 0.17677669529663687)
