Top-100 recommended products for customer 609134:
items_id 		 similarity
(404, 0.9999999999984778)
(401, 0.5675297851717931)
(3425909000482, 0.4098027877752831)
(301, 0.266311288784781)
(3217770314146, 0.2536742836231059)
(303, 0.25299131862826885)
(3425909001021, 0.20608915149787596)
(3425909001007, 0.20425388922589777)
(3425909001014, 0.18530579230503108)
(5449000232465, 0.16599348970261743)
(5000159407236, 0.1432961083620754)
(3700205840797, 0.14031980245350067)
(3217770310711, 0.13858266912960018)
(3425909002011, 0.1385014812520716)
(12520039, 0.1377162308285207)
(3217770310735, 0.13761413815367932)
(5000159461122, 0.13324267537743612)
(3700205840766, 0.13253583681135137)
(3700205840759, 0.13236940810638956)
(5449000232489, 0.13147599798223297)
(40111216, 0.12924590650666629)
(5000159459228, 0.12877946367146959)
(3700205840773, 0.12635903911328975)
(3700205840629, 0.12483987742950003)
(3700205840780, 0.12404280493854739)
(3700205840643, 0.1217559232253926)
(3217770310902, 0.1185963026736537)
(3174780000363, 0.11588918083444157)
(306, 0.11126157033808215)
(3700205840650, 0.10787029352944891)
(3700205840636, 0.10611261836914569)
(3068320111612, 0.10293603510148999)
(3217770314191, 0.09951113485721128)
(3274080005003, 0.0976179388354296)
(13600075, 0.09744474890043141)
(3425909001083, 0.0931679675847657)
(3268840001008, 0.09004208073093724)
(3217770310759, 0.08964761141693568)
(3217770310919, 0.08937831900697904)
(5449000131836, 0.08769410639683749)
(3425909001069, 0.08723897415947174)
(5449000214911, 0.08286551120966498)
(3217770310742, 0.08254821497319552)
(3068320099651, 0.08170577742503325)
(3425909001076, 0.08085674829325694)
(9002490205973, 0.0801435879701438)
(12520053, 0.07810900690208088)
(3068320014067, 0.07724978338108004)
(408, 0.07607655888098262)
(12520046, 0.07572475343821645)
(451, 0.07553545647420065)
(407, 0.0754283954917918)
(9999, 0.07519609788355537)
(3425901018140, 0.07511622886087814)
(3217770314153, 0.07404430512128905)
(3217770314177, 0.07383928594538564)
(1, 0.07357085023720876)
(3425909001229, 0.07347025161279364)
(7622210601988, 0.07311111974127807)
(45855993, 0.07270148122085236)
(8002270015328, 0.07184699864252712)
(3068320040103, 0.07124079817413699)
(3217770310162, 0.07040452769800637)
(3242272861058, 0.0703013514809782)
(3367651001884, 0.06911462565736236)
(3367651000825, 0.06795138833529492)
(3168930000020, 0.06730832720727443)
(12520268, 0.06658061252193365)
(8002270014901, 0.06595805332893923)
(3011449301877, 0.06354165754214751)
(3425909002028, 0.06313566003878263)
(3242272845256, 0.06303994574423352)
(3425909001205, 0.0627742408739554)
(3367651000061, 0.062395358043965066)
(3425909000109, 0.06027271275216157)
(3425909001182, 0.06021282931138237)
(3367651000832, 0.060200559562355246)
(3103220009062, 0.06016336156065625)
(3217770310025, 0.060078091919084343)
(3242274000059, 0.059798042067766455)
(3425909000536, 0.05978971273255108)
(3425909001212, 0.059788107103768875)
(3425909001243, 0.05944322758536355)
(3242272856559, 0.05939220201495556)
(302, 0.05917272847398593)
(3450013, 0.05887777230639088)
(7445935, 0.058824257225876316)
(3425909001236, 0.05870429678859738)
(5449000054227, 0.0585027363620536)
(3242272845157, 0.058391213904689446)
(3367651001891, 0.05836085609785253)
(3450014, 0.05835325157701058)
(3228886043714, 0.05827107327233631)
(6026, 0.058106559279615125)
(3124480167026, 0.05803225432771244)
(4011100038653, 0.05759497409509424)
(3367651003307, 0.05752459084677388)
(2, 0.057484858019282714)
(5461017, 0.05667371156464032)
(3057640317743, 0.05519094811233937)
