Top-100 recommended products for customer 1221751:
items_id 		 similarity
(303, 1.0000000000021305)
(301, 0.43368649096679057)
(401, 0.4096035846250046)
(404, 0.34245216086965063)
(3217770314146, 0.2317270544146289)
(3425909000482, 0.2249853971076257)
(306, 0.20129448187910873)
(3425909001021, 0.14989531917212812)
(5449000232465, 0.14973146913666388)
(3425909001007, 0.14804318745877237)
(3425909001014, 0.14793760627047625)
(12520039, 0.13613077270638516)
(5000159407236, 0.13068368696859903)
(3700205840797, 0.13038147408899145)
(3425909002011, 0.12652821353401017)
(3700205840766, 0.1227434345651668)
(5449000232489, 0.12193823375031178)
(3700205840773, 0.1212846233748963)
(3700205840759, 0.11932825476574245)
(3700205840780, 0.1191667619220976)
(3700205840629, 0.11646784788212033)
(3700205840643, 0.11593213710978548)
(40111216, 0.11338128707702988)
(5000159461122, 0.11263944223136894)
(5000159459228, 0.1114878916813132)
(3174780000363, 0.1088962740123869)
(305, 0.10278667769276506)
(3217770310711, 0.10233468269721507)
(3217770310735, 0.10040994966116204)
(3268840001008, 0.0990169815206949)
(3274080005003, 0.09872470926287229)
(3700205840636, 0.09847878734111182)
(3700205840650, 0.09766263350465902)
(3068320111612, 0.09342886752394534)
(13600075, 0.08871674589457866)
(12520053, 0.08492163994280895)
(5449000214911, 0.08324844830790798)
(12520046, 0.0828018123204643)
(3217770310902, 0.08225896256754647)
(9002490205973, 0.0820096433652757)
(5449000131836, 0.08070236470818953)
(3217770314191, 0.08036750073831761)
(45855993, 0.07845253993246158)
(3068320099651, 0.07660126914155349)
(9999, 0.07535607182419016)
(408, 0.07338019559848886)
(3242272861058, 0.07267349607695854)
(601, 0.07138121763140218)
(3425909001229, 0.07038854378626336)
(3068320014067, 0.07028528811259772)
(8002270015328, 0.06963099518136992)
(7622210601988, 0.06960295067098222)
(3217770310759, 0.06935244856642671)
(3425909001212, 0.06840439311596656)
(19378, 0.06840426064885155)
(3168930000020, 0.06683301818470247)
(3367651001884, 0.06602901273372173)
(451, 0.06599469266481177)
(3068320040103, 0.06521401833863172)
(3367651000825, 0.0649216254493756)
(7445935, 0.0644328610514125)
(3217770310919, 0.06390214552195125)
(3425909001083, 0.06328315457571523)
(3217770310162, 0.06300925846731142)
(3242272845256, 0.06254210494240868)
(3425909001205, 0.06183571721142341)
(3242272856559, 0.061379835928037786)
(3217770310025, 0.06131295395234953)
(3124480167026, 0.06078739494597049)
(3367651000061, 0.0607412392981716)
(302, 0.06061691825560885)
(3217770310742, 0.06018571874840841)
(8002270014901, 0.05986099596120625)
(3228886043714, 0.05917164733612314)
(3168930000105, 0.05836250521033899)
(3367651000832, 0.05828172618774908)
(3217770314153, 0.05810022703327862)
(19419902, 0.0579905322530365)
(3367651001891, 0.05688237123815323)
(3103220009062, 0.05659194932666786)
(4011100038653, 0.05629895690899918)
(3217770314177, 0.056295907363602314)
(3425909002028, 0.05596069771410801)
(3242272845157, 0.05595113407003586)
(3425909001182, 0.05575858479994005)
(3057640117008, 0.05554145778634123)
(3124480167170, 0.05450972883702074)
(12520268, 0.054496252744515854)
(3425909001076, 0.054386065680418316)
(3242272859055, 0.05435661840028431)
(40052397, 0.054355801487263676)
(1, 0.054347838918808795)
(3425909001243, 0.05395552356029864)
(3217770310704, 0.05293042938169025)
(9002490210717, 0.052850224553844784)
(3425909001236, 0.05280084874544302)
(3425909001069, 0.052707205958155576)
(4190175, 0.052553356074252267)
(3242274000059, 0.052534825258491374)
(3242272845355, 0.052468778771476064)
