Top-100 recommended products for customer 180838:
items_id 		 similarity
(8002270346507, 0.9999999999999971)
(5000159459228, 0.9999999999995243)
(3425909000482, 0.25330331811084716)
(3217770314146, 0.22881317355045536)
(8002270356520, 0.22550923013044377)
(401, 0.21204833664670075)
(5000159461122, 0.1970781539961052)
(5449000232465, 0.19391649845869766)
(404, 0.1906508517250481)
(40111216, 0.1863881865527299)
(3249760011063, 0.157464661220525)
(12520039, 0.15629713559868363)
(8002270316531, 0.1531644071717844)
(3700205840759, 0.1483824731542061)
(40822938, 0.14730366679817114)
(5449000232489, 0.14326511652081128)
(3124480167064, 0.1426657767263989)
(3124480185075, 0.1346468315445883)
(3700205840643, 0.13102235140118082)
(3700205840797, 0.12635207225467598)
(3700205840629, 0.12618097577695872)
(3174780000363, 0.12262263574307739)
(5410126002027, 0.1150846865510224)
(3242274002053, 0.11498395720753392)
(11679, 0.11472070955705793)
(3254381025887, 0.1140773595034065)
(3425909001021, 0.11254415877413243)
(3242272922056, 0.1120577113000405)
(3700205840766, 0.11156146380613172)
(3700205840650, 0.11154300873544708)
(303, 0.1114878916813132)
(3700205840636, 0.11093306334193892)
(3425909001007, 0.10999728686750966)
(3057640234163, 0.10953503494756726)
(3021760404027, 0.10856120840921138)
(3456774760058, 0.1080923623484215)
(3700205840780, 0.10680705431354255)
(3425909001014, 0.10642413810428808)
(3242272921059, 0.10604723256895646)
(3700205840773, 0.10602165222731785)
(3367651001853, 0.10584960385495135)
(8002270686566, 0.10539988687647)
(5449000054227, 0.10524558417517917)
(3023470001015, 0.10450893210643873)
(3367651002812, 0.10425813826799016)
(18064205, 0.10425488968910335)
(3450013, 0.10382150920185693)
(3456774760065, 0.10366337804246871)
(3367651000191, 0.10366275353502347)
(5461015, 0.10284718511968867)
(305, 0.10278667769276506)
(3057640379048, 0.10259950613587329)
(3168930003816, 0.10116518882389451)
(7622210601988, 0.10112448516507855)
(6027, 0.10096920297836659)
(5410126832013, 0.09979996785347013)
(5900951028502, 0.0996022074604042)
(3068320114453, 0.099497561648398)
(301, 0.09930193413171848)
(3124480168818, 0.09878265758601557)
(3464382250106, 0.09860614362378531)
(3242272863250, 0.09798926307610205)
(5000159492737, 0.09789646631344681)
(3425909001229, 0.09779541263078369)
(3124480183828, 0.09767562187523815)
(3449853083001, 0.09761041128422664)
(3502110009012, 0.09741640863702945)
(6033, 0.09688758254383827)
(3178531008110, 0.09684361989673021)
(7622210449283, 0.09648794835850678)
(3217770310735, 0.0962560593737881)
(5410126832495, 0.0961481624753869)
(3700009252567, 0.09586706802869661)
(3367651004878, 0.09535982407177021)
(3252755250002, 0.09490949685430872)
(9002490210717, 0.09485341918509832)
(3579260039398, 0.09458458219274281)
(3502110007186, 0.09457375526253319)
(3057640257773, 0.09447255725384765)
(7613035833272, 0.09443607147185615)
(3367651004014, 0.09399220027218234)
(8000920500224, 0.093877674412481)
(9999, 0.09387405620589208)
(1, 0.09372377787264581)
(3367651003307, 0.09354698265181655)
(3168930000679, 0.09344786421971145)
(3222476117267, 0.0933288536676618)
(3367651003314, 0.09323603210327912)
(5000159429153, 0.09315800379764652)
(3124480100016, 0.09308337839494353)
(5000159461696, 0.09294273267109371)
(3367651005479, 0.09266206459986892)
(3021760404355, 0.09264423385703421)
(3329770048676, 0.09264395418513766)
(3252755150005, 0.09257297108830824)
(3168930002666, 0.09214972195440513)
(3217770310711, 0.0920179855668229)
(3168930000662, 0.09190175970321525)
(3367651000054, 0.09139985715119292)
(54492790, 0.09051303937025754)
