Top-100 recommended products for customer 1107684:
items_id 		 similarity
(404, 0.9999999999990952)
(401, 0.5423292072353841)
(3425909000482, 0.38603748100127083)
(301, 0.24370842365047723)
(3217770314146, 0.23229667019853978)
(303, 0.2285863242901159)
(3425909001021, 0.1891002112428462)
(3425909001007, 0.18618451760485602)
(3425909001014, 0.1654214471970103)
(12520039, 0.14815407836478453)
(5449000232465, 0.14398714280865077)
(3217770310711, 0.13242138499646078)
(5000159407236, 0.1310206570050767)
(3700205840797, 0.12950333267966493)
(3217770310735, 0.12812710313610065)
(3425909002011, 0.1275544388568095)
(3700205840766, 0.1256059027736291)
(3700205840759, 0.12451598204100783)
(3700205840773, 0.12032826928880436)
(5000159461122, 0.11813998644623759)
(3700205840780, 0.11568735098665979)
(5000159459228, 0.11553999748694284)
(3217770310902, 0.11466778672406022)
(3700205840629, 0.11337580550224811)
(5449000232489, 0.11268332624410254)
(3700205840643, 0.11088570479968121)
(40111216, 0.10921417755680768)
(306, 0.10484955421559401)
(3700205840636, 0.09888255202030793)
(3700205840650, 0.09802077471273492)
(3217770314191, 0.09504945565308358)
(12520053, 0.09266859583575529)
(12520046, 0.09141129074823874)
(3217770310919, 0.08679736952555256)
(3217770310759, 0.08326950177577683)
(3425909001083, 0.08285914665340528)
(3174780000363, 0.0825710835518523)
(3425909001069, 0.07743174757655806)
(3217770310742, 0.07582423719671388)
(451, 0.07391491123570679)
(3068320111612, 0.07372422408487571)
(407, 0.07294971944832554)
(3274080005003, 0.07282110850918294)
(408, 0.07204227812271496)
(3425909001076, 0.07193406736440405)
(3425901018140, 0.07049747192716495)
(3217770314153, 0.06944911830409968)
(3217770314177, 0.06935532329842864)
(45855993, 0.06909865484789836)
(9999, 0.06568967330500738)
(9002490205973, 0.06479580594697977)
(19419902, 0.06477366053795565)
(3425909001229, 0.0643501515233754)
(13600075, 0.06371840580681165)
(3217770310162, 0.06360866905051103)
(7622210601988, 0.06327894963714027)
(1, 0.06154683378322409)
(3011449301877, 0.060873847597352294)
(5449000214911, 0.05996563049824017)
(3268840001008, 0.058500652375305336)
(5449000131836, 0.058146247271919534)
(3425909002028, 0.057982204844621674)
(3068320099651, 0.05790582280959613)
(3068320040103, 0.05617709523744501)
(4190175, 0.05584163127614191)
(7445935, 0.05419097816779691)
(3425909001205, 0.0540981778889853)
(3425909001212, 0.053757155126321794)
(3068320014067, 0.053588920569245135)
(302, 0.052781206020326335)
(3217770310704, 0.050531918807004333)
(3217770310025, 0.050266474105779585)
(3425909001236, 0.049910722932712565)
(3217770314160, 0.04964779505953677)
(3217770310179, 0.048977145262180825)
(3425909001243, 0.048735009606192425)
(2, 0.04849689951637795)
(3425901028170, 0.04717339991568363)
(3, 0.046136400650233736)
(3103220009062, 0.04559885581667827)
(12520268, 0.04533195626407661)
(45178145, 0.04532214602768358)
(3217770310117, 0.0449980448155948)
(50000000005008, 0.044054849392868925)
(104, 0.044042254627305884)
(3425909000536, 0.043260918520457665)
(8002270014901, 0.043139623743271835)
(3425909000109, 0.04287618988399752)
(4, 0.04249301060205597)
(8002270015328, 0.04247731931140171)
(3425909001182, 0.041865419955061614)
(3217770310728, 0.04170450723999186)
(3217770310100, 0.04159873696234266)
(19378, 0.040240465858388676)
(3425901015811, 0.039839652965133705)
(3168930000020, 0.03947901284026596)
(3217770310810, 0.03938093567388663)
(3367651001884, 0.03937733111779136)
(3242272861058, 0.03908281218969501)
(3425909000123, 0.039041033250827514)
