Top-100 recommended products for customer 817720:
items_id 		 similarity
(3425909001007, 1.000000000000474)
(451, 0.9999999999998405)
(401, 0.23507265274122652)
(404, 0.18618451760485602)
(3425909000482, 0.16162743904179905)
(3425909001014, 0.13623443697826518)
(3425909001069, 0.134178039151987)
(3217770314146, 0.1222697487471309)
(3425909001083, 0.08442857644066681)
(303, 0.08243500421928245)
(12520039, 0.08058368526307032)
(3425909001205, 0.07940023342260785)
(5449000232465, 0.07888296261688063)
(6026, 0.07876764704006602)
(7070091000701, 0.07720516724481558)
(3425909003391, 0.0752234382428533)
(3425909001021, 0.07396855570668852)
(1, 0.06690503551799751)
(5000159461122, 0.06589922010545837)
(3700205840797, 0.06548220600668832)
(5000159407236, 0.06519986632983787)
(301, 0.06495647449750747)
(5449000232489, 0.06490468255855017)
(5000159459228, 0.0629288229184692)
(3700205840766, 0.06203613854758649)
(408, 0.06187103224489338)
(3700205840773, 0.061678545413329164)
(3217770310711, 0.05922403002549337)
(40111216, 0.058719949404122965)
(3700205840629, 0.05791744109396015)
(3700205840759, 0.05748005490233987)
(80000000008008, 0.05694090555073846)
(3700205840780, 0.05678935840395357)
(3217770310735, 0.05646692305462665)
(502, 0.056302189017771585)
(13600075, 0.056168499387960494)
(3425909001182, 0.055961452821101224)
(3068320014067, 0.05567537006186881)
(407, 0.055619943160415034)
(3700205840643, 0.05389221335309152)
(2, 0.052985062695919335)
(7445935, 0.05237082356509303)
(3, 0.05234276478936992)
(6027, 0.05183782136255379)
(8002270014901, 0.050856188373751304)
(104, 0.05045569248560652)
(3425909002028, 0.05035110551845324)
(3700205840650, 0.049845470573071295)
(3217770310902, 0.049709964229108436)
(9999, 0.048691271330350734)
(3242272861058, 0.04811984072468976)
(3700205840636, 0.04808700651216474)
(8002270015328, 0.04785164470234879)
(3425909001243, 0.04767016909376496)
(4, 0.04749353630186627)
(3425909000123, 0.047218242299024)
(3217770314191, 0.04715689190439545)
(50000000005008, 0.04655323966346571)
(5449000054227, 0.04650391558993109)
(7476355, 0.04622541314265061)
(3011441109006, 0.04574480788649471)
(3217770310919, 0.045020531553837034)
(5000159461696, 0.04350792853536118)
(3124480167026, 0.04339639325686211)
(3168930000020, 0.04339025723307533)
(6033, 0.04330588134494333)
(3158849232001, 0.043288815301242754)
(3017760038409, 0.043117625499165486)
(11679, 0.042461815917609357)
(5000159429153, 0.04169190693954994)
(3217770310162, 0.040881032921580074)
(3425901004310, 0.040871281027050524)
(87248364, 0.040862442559946775)
(3168930000105, 0.03984890868550932)
(3217770310704, 0.03938853667302099)
(13600037, 0.039233482227102746)
(3217770310759, 0.03896314293541917)
(45178145, 0.038839697927161985)
(3217770310810, 0.038613537181544824)
(3329770048676, 0.03854919743228197)
(12520046, 0.03847364966465546)
(21453447, 0.038307112072537446)
(3217770310025, 0.037949226878408855)
(5000159461313, 0.03772206088883654)
(3425909001328, 0.037649055512178425)
(3174780000363, 0.03756903137796624)
(1061982, 0.03739722451122714)
(87248548, 0.03720615366258117)
(7892095, 0.036779988166564456)
(40052496, 0.03635200326576296)
(3178531008110, 0.03628675098044495)
(3502110003201, 0.03609338491520599)
(3502110009449, 0.03580776805497402)
(9002490210717, 0.035794108088009924)
(3023470001015, 0.03571109945676902)
(5401046, 0.03564453631003607)
(3425901028453, 0.03553110032008486)
(3425901014920, 0.03551968611569663)
(3124480100016, 0.03528250362247174)
(8717953106902, 0.0351422115587938)
