Top-100 recommended products for customer 292669:
items_id 		 similarity
(5000159407236, 0.9999999999998898)
(3425909000482, 0.18011004971072625)
(401, 0.16419166273218608)
(3217770314146, 0.14451502172731429)
(5449000232465, 0.13123419367775288)
(404, 0.1310206570050767)
(3700205840759, 0.09502882893759346)
(5449000232489, 0.09377145903367334)
(12520039, 0.09141648916286829)
(3700205840643, 0.08848990803084705)
(3174780000363, 0.08843980665717432)
(3700205840629, 0.07824995881024471)
(305, 0.0772202771910344)
(7622210601988, 0.07642967747906466)
(3700205840797, 0.07434132498700188)
(303, 0.07264028913457558)
(451, 0.07255855661368998)
(301, 0.07014224725466604)
(3700205840766, 0.07003653685817902)
(3700205840773, 0.06703153363864149)
(3425909001007, 0.06519986632983787)
(3700205840636, 0.06517907985768952)
(3700205840650, 0.0646147907997052)
(3217770310902, 0.0637781037999347)
(3425909001021, 0.06276728521511629)
(3700205840780, 0.062432672599037294)
(3425909001014, 0.05833224657916285)
(3217770310735, 0.057463876248163695)
(5000159470490, 0.05530303127710083)
(601, 0.05433975339685079)
(3103220009062, 0.0521579196949803)
(3217770310711, 0.051947277126735504)
(3268840001008, 0.05128441130308978)
(9002490205973, 0.050708519130364255)
(5449000131836, 0.05061292756724537)
(3425901018140, 0.0501289109594156)
(5449000214911, 0.048470793687152784)
(5000159429245, 0.04698874389829243)
(3068320099651, 0.04646382891848728)
(7613032625474, 0.0463900757770336)
(1, 0.046132436357079754)
(13600075, 0.044514242254985306)
(12520046, 0.043867013911937904)
(306, 0.043078522037981126)
(3274080005003, 0.04248421018663081)
(3217770314191, 0.04217627568377908)
(2, 0.04132113847612747)
(19378, 0.04092211923279521)
(5000159461122, 0.0405262506203259)
(40052397, 0.040280313382057134)
(12520053, 0.0402456639277862)
(3217770310919, 0.04002970780350086)
(12520268, 0.03953465864052206)
(3425909002011, 0.038488857877800854)
(3425909002028, 0.03812960352627993)
(40111216, 0.03775557277666046)
(3168930000020, 0.03755790846162486)
(6026, 0.03753040276541489)
(3068320111612, 0.036866719139970354)
(302, 0.03589269754531811)
(5449000054227, 0.03576214417810863)
(19419902, 0.03559848825618745)
(3217770310742, 0.034966360586572834)
(3, 0.034708896405119545)
(3242272861058, 0.03468689659450606)
(5000159459228, 0.034442871229046414)
(3068320014067, 0.03429660818367005)
(408, 0.03424278345979656)
(7445935, 0.03405522084787726)
(3425909003391, 0.03402643993526909)
(4190175, 0.03355784070593092)
(3242272856559, 0.03303942270069454)
(3217770310759, 0.032885385004412106)
(45855993, 0.03269754708295184)
(3168930000105, 0.032629830332563586)
(8000500037560, 0.032552580863976485)
(8593893720442, 0.032358404227917054)
(3425909001182, 0.03228546448848505)
(5000112609653, 0.032256968045096264)
(3425909001243, 0.031726560847247336)
(3559750000008, 0.03162011646070941)
(3103220009079, 0.03158024843575858)
(3425909001236, 0.03148379071826308)
(4011100038653, 0.03133390480727578)
(3217770310810, 0.031050228351599193)
(3217770310674, 0.030916649672105844)
(3217770314153, 0.030775667009788964)
(3217770310117, 0.030700438949853786)
(40111445, 0.03064771979965036)
(3124480167026, 0.030612099482379265)
(3103220009130, 0.030575633832317442)
(3425909001083, 0.03043324895633018)
(3217770310162, 0.030408301425216694)
(3242272859055, 0.030288364620960465)
(5000159461313, 0.030067034301113335)
(3367651000825, 0.03001026946344137)
(502, 0.029881328592299736)
(3217770314177, 0.02984333366491693)
(54492790, 0.02968853441534744)
(8002270014901, 0.02959313148765205)
