Top-100 recommended products for customer 365831:
items_id 		 similarity
(3425909002011, 1.0000000000000981)
(3425909001083, 1.0000000000000326)
(7612720201068, 0.9999999999999976)
(3124480186621, 0.1507556722888818)
(5425013141550, 0.10660035817780521)
(3245412749438, 0.10660035817780521)
(3425901048086, 0.10660035817780521)
(3123340001616, 0.10660035817780521)
(8026492100983, 0.10660035817780521)
(7821700151716, 0.10660035817780521)
(8711252883915, 0.10660035817780521)
(3170650006039, 0.10660035817780521)
(3607483220528, 0.10660035817780521)
(9782091932231, 0.10660035817780521)
(3609231981170, 0.10660035817780521)
(8714975001253, 0.10660035817780521)
(3270190349129, 0.10660035817780521)
(70382009236, 0.10660035817780521)
(3425909001359, 0.10660035817780521)
(8004800716163, 0.10660035817780521)
(3614000059844, 0.10660035817780521)
(70382009250, 0.10660035817780521)
(3700750401047, 0.10660035817780521)
(8716509210223, 0.10660035817780521)
(3020881641106, 0.10660035817780521)
(3760162052817, 0.10660035817780521)
(8032644404908, 0.10660035817780521)
(3502790725424, 0.10660035817780521)
(3664267028305, 0.10660035817780521)
(8424332898166, 0.10660035817780521)
(404, 0.10276417394034268)
(3425909001076, 0.0994798484674503)
(3425909000482, 0.09093361464413206)
(401, 0.08408228146574188)
(305, 0.07883233755065663)
(3700205840773, 0.07873739757410575)
(3217770310711, 0.07705038717925124)
(5947200213197, 0.0753778361444409)
(9782091931883, 0.0753778361444409)
(6012016, 0.0753778361444409)
(4009044061004, 0.0753778361444409)
(3700252001240, 0.0753778361444409)
(5018857616348, 0.0753778361444409)
(3483073766528, 0.0753778361444409)
(3222472692935, 0.0753778361444409)
(3133200094559, 0.0753778361444409)
(8000500039106, 0.0753778361444409)
(3011449245522, 0.0753778361444409)
(5995200388988, 0.0753778361444409)
(7854600685500, 0.0753778361444409)
(3217770310155, 0.07259838520684953)
(3217770310858, 0.07216878364870323)
(3439497015407, 0.07179581586177382)
(3256540001015, 0.07179581586177382)
(5420019706109, 0.07179581586177382)
(3222471024928, 0.07179581586177382)
(3329778164019, 0.07179581586177382)
(3439496010076, 0.07179581586177382)
(3344428056995, 0.07179581586177382)
(7613034383808, 0.07179581586177382)
(56002980, 0.07179581586177382)
(11222445477, 0.07179581586177382)
(3154230041207, 0.07179581586177382)
(3475001049759, 0.07179581586177382)
(3535800740605, 0.07179581586177382)
(3352349944598, 0.07179581586177382)
(4460003, 0.07179581586177382)
(7612720862009, 0.07179581586177382)
(8436048155587, 0.07179581586177382)
(8410031275018, 0.07179581586177382)
(3178530411577, 0.07179581586177382)
(1088, 0.07179581586177382)
(3523237756009, 0.07179581586177382)
(8002270266553, 0.07179581586177382)
(7613036011723, 0.07179581586177382)
(3170650517030, 0.07179581586177382)
(3863349841126, 0.07179581586177382)
(854485005865, 0.07179581586177382)
(3364, 0.07179581586177382)
(3580281550137, 0.07179581586177382)
(3228851000650, 0.07179581586177382)
(78061, 0.07179581586177382)
(3439495106145, 0.07179581586177382)
(80766582, 0.07179581586177382)
(3477930050158, 0.07179581586177382)
(3513764485411, 0.07179581586177382)
(38900719319, 0.07179581586177382)
(3155250003701, 0.07179581586177382)
(8711252025094, 0.07179581586177382)
(3439497015049, 0.07179581586177382)
(10013, 0.07179581586177382)
(3608580007739, 0.07179581586177382)
(3700205840216, 0.07179581586177382)
(3352349941597, 0.07179581586177382)
(3158847127408, 0.07179581586177382)
(7934200999914, 0.07179581586177382)
(3760125464572, 0.07179581586177382)
(8850389110560, 0.07150969419341942)
(3700205840650, 0.06847538657485454)
(3425909001021, 0.06847149853952346)
