Top-100 recommended products for customer 991182:
items_id 		 similarity
(3464386000134, 0.9999999999999999)
(9002490214951, 0.9999999999999992)
(401, 0.9999999999998259)
(3464386000110, 0.3563483225498992)
(5449000095046, 0.2672612419124244)
(3413900002758, 0.2672612419124244)
(3464386000141, 0.1889822365046136)
(3464386252809, 0.16116459280507606)
(7612720862009, 0.15430334996209194)
(9002490210717, 0.1382602259640567)
(3217770310926, 0.1336306209562122)
(7622210623799, 0.1336306209562122)
(451, 0.1292015720332037)
(9782884714532, 0.1270001270001905)
(9782412030646, 0.1270001270001905)
(3760233238133, 0.1270001270001905)
(3700520450305, 0.1270001270001905)
(9782067225732, 0.1270001270001905)
(3760233238119, 0.1270001270001905)
(3021760403518, 0.11952286093343936)
(3021760404034, 0.11952286093343936)
(8001090151360, 0.11952286093343936)
(3367651006322, 0.11396057645963795)
(5053990113637, 0.10369516947304254)
(3242272981251, 0.10101525445522107)
(5000112608854, 0.10101525445522107)
(3464386267308, 0.10101525445522107)
(3116740011248, 0.10101525445522107)
(404, 0.09272412384197586)
(7622300784751, 0.09035079029052512)
(3367651008036, 0.08980265101338744)
(3251241034768, 0.08980265101338744)
(3513766206502, 0.08980265101338744)
(42138167, 0.08980265101338744)
(1061980, 0.08980265101338744)
(3222471006429, 0.08980265101338744)
(13600026, 0.08980265101338744)
(3413900002765, 0.08980265101338744)
(3021760403464, 0.0890870806374748)
(13600075, 0.08636008636012958)
(8413080000501, 0.08466675133346033)
(3033490004385, 0.08058229640253803)
(7622210287830, 0.08032193289024989)
(5449000096944, 0.07412493166611013)
(7622210449405, 0.07412493166611013)
(4009900524889, 0.07332355751067665)
(7622210745842, 0.07332355751067665)
(3367651002973, 0.0704469953676347)
(3116740033387, 0.0704469953676347)
(8002270686566, 0.06900655593423542)
(8013800149413, 0.06788442333021308)
(5038862110303, 0.06735198826004057)
(3242272890553, 0.0668153104781061)
(42099017, 0.06558258357839529)
(7622210717801, 0.06482037235521644)
(7622210623966, 0.06482037235521644)
(8013800716905, 0.06440081861116377)
(3800020410905, 0.06350006350009525)
(1061986, 0.06350006350009525)
(5010775190320, 0.06350006350009525)
(3760032831900, 0.06350006350009525)
(3258170477406, 0.06350006350009525)
(7612720201112, 0.06350006350009525)
(3663004042161, 0.06350006350009525)
(3175681104853, 0.06350006350009525)
(3068320040103, 0.06167567121055948)
(3800020421260, 0.06131393394849658)
(3242272967057, 0.06131393394849658)
(3367651007022, 0.059502262781851445)
(3579260039398, 0.058210412771733305)
(42070399, 0.05698028822981897)
(3367651007039, 0.05679618342470649)
(3242272921264, 0.05679618342470648)
(3664346303057, 0.05679618342470648)
(3242272200055, 0.05679618342470648)
(3254381025009, 0.05679618342470648)
(5000159417365, 0.05572782125753529)
(3017626904206, 0.05572782125753529)
(3538280052169, 0.05572782125753529)
(3057640422768, 0.05572782125753529)
(3068320111612, 0.05572023461242083)
(3116740030393, 0.05542739954736933)
(12520039, 0.05488371483814084)
(3014680039158, 0.054554472558998104)
(7622210995063, 0.05415303610738823)
(40052397, 0.05399492471560389)
(3367651007879, 0.05241424183609592)
(3222475606441, 0.05241424183609592)
(7612720841738, 0.05184758473652127)
(42068549, 0.05184758473652127)
(3024720027724, 0.05184758473652127)
(3222472233060, 0.05184758473652127)
(4009900522106, 0.05184758473652127)
(7613035833272, 0.05184758473652127)
(5029053550237, 0.05184758473652127)
(3329770056770, 0.05184758473652127)
(5060335635426, 0.05184758473652127)
(6026, 0.05172022619305858)
(3168930002666, 0.049813548138671795)
(3046920071239, 0.049629166698546515)
